Date,State,District,Mandi,Commodity,Variety,Min Price,Max Price,Modal Price,Unit,Arrival Quantity,Grade,Market Fee (%),Trader Count
2024-02-28,Karnataka,Hubli,Wholesale Yard,Sugarcane,CO 0238,1005,1253,1096.0,Quintal,13.12,C,2.63,4
2024-06-16,Karnataka,Bangalore,Agro Market,Wheat,Lokwan,1117,1313,1229.0,Quintal,45.48,C,2.11,3
2024-03-14,Uttar Pradesh,Varanasi,Main Mandi,Wheat,Lokwan,891,1116,965.5,Quintal,25.93,A,2.27,8
2024-03-03,Karnataka,Hubli,Agro Market,Onion,Red,994,1319,1178.5,Quintal,9.24,C,2.71,4
2024-06-09,Uttar Pradesh,Lucknow,Main Mandi,Maize,White,1139,1390,1267.5,Quintal,59.72,B,1.46,2
2024-05-20,Uttar Pradesh,Varanasi,Agro Market,Wheat,Durum,808,1030,869.0,Quintal,94.56,A,1.86,10
2024-04-23,Punjab,Ludhiana,Agro Market,Maize,White,885,1178,1026.5,Quintal,45.49,A,1.63,8
2024-02-05,Punjab,Ludhiana,Sub Mandi,Tomato,Hybrid,893,1184,994.5,Quintal,69.04,B,2.23,15
2024-05-21,Gujarat,Vadodara,Sub Mandi,Maize,White,857,1050,912.5,Quintal,79.77,C,2.08,6
2024-05-27,Karnataka,Hubli,Agro Market,Maize,White,905,1242,1097.5,Quintal,88.4,B,2.37,15
2024-02-24,Punjab,Amritsar,Wholesale Yard,Tomato,Hybrid,1180,1434,1323.0,Quintal,20.44,C,1.48,8
2024-04-22,Gujarat,Ahmedabad,Agro Market,Potato,Chipsona,1171,1551,1349.0,Quintal,99.43,C,2.35,11
2024-05-29,Uttar Pradesh,Lucknow,Wholesale Yard,Rice,Basmati,1143,1246,1148.5,Quintal,12.17,C,2.21,3
2024-03-21,Maharashtra,Pune,Wholesale Yard,Maize,Yellow,841,1210,1035.5,Quintal,57.39,C,2.11,12
2024-05-18,Gujarat,Ahmedabad,Sub Mandi,Tomato,Hybrid,853,1016,898.5,Quintal,20.38,A,2.69,4
2024-06-05,Punjab,Patiala,Wholesale Yard,Sugarcane,CO 86032,1036,1278,1165.0,Quintal,12.03,A,1.1,11
2024-02-17,Karnataka,Hubli,Main Mandi,Sugarcane,CO 0238,826,1019,893.5,Quintal,88.38,B,2.16,6
2024-05-20,Maharashtra,Nashik,Main Mandi,Rice,Kolam,1133,1505,1302.0,Quintal,89.21,B,1.17,13
2024-01-16,Uttar Pradesh,Lucknow,Sub Mandi,Tomato,Desi,1041,1313,1222.0,Quintal,54.76,B,1.6,9
2024-01-05,Uttar Pradesh,Kanpur,Wholesale Yard,Potato,Kufri Jyoti,1195,1447,1340.0,Quintal,55.64,B,1.52,11
2024-06-03,Punjab,Patiala,Sub Mandi,Maize,White,893,1032,949.5,Quintal,61.08,A,2.08,6
2024-04-17,Uttar Pradesh,Lucknow,Main Mandi,Wheat,Sharbati,983,1257,1138.0,Quintal,29.35,B,2.84,3
2024-04-25,Punjab,Ludhiana,Agro Market,Rice,Sona Masoori,951,1330,1182.5,Quintal,9.11,A,1.69,12
2024-06-28,Gujarat,Surat,Agro Market,Tomato,Desi,908,1031,975.5,Quintal,46.57,C,1.5,6
2024-06-07,Uttar Pradesh,Kanpur,Main Mandi,Potato,Chipsona,987,1257,1123.0,Quintal,19.22,B,1.06,12
2024-01-24,Maharashtra,Pune,Wholesale Yard,Maize,Yellow,1103,1500,1257.5,Quintal,74.94,C,1.25,10
2024-01-18,Maharashtra,Nagpur,Wholesale Yard,Sugarcane,CO 0238,1102,1475,1334.5,Quintal,78.37,A,2.6,2
2024-04-15,Uttar Pradesh,Lucknow,Agro Market,Wheat,Lokwan,933,1147,992.0,Quintal,5.04,B,2.55,7
2024-04-19,Uttar Pradesh,Varanasi,Sub Mandi,Maize,White,810,1137,929.5,Quintal,46.87,A,2.47,4
2024-04-04,Punjab,Ludhiana,Wholesale Yard,Maize,Yellow,912,1107,991.5,Quintal,50.68,A,2.47,14
2024-01-04,Punjab,Amritsar,Sub Mandi,Potato,Chipsona,866,1065,977.5,Quintal,19.39,C,2.58,11
2024-01-29,Gujarat,Surat,Agro Market,Tomato,Hybrid,1101,1293,1193.0,Quintal,24.4,B,2.76,14
2024-02-09,Punjab,Amritsar,Sub Mandi,Rice,Kolam,1094,1472,1249.0,Quintal,28.7,B,1.47,12
2024-05-29,Gujarat,Vadodara,Sub Mandi,Sugarcane,CO 86032,1020,1411,1184.5,Quintal,26.62,C,2.87,12
2024-04-02,Gujarat,Ahmedabad,Sub Mandi,Wheat,Sharbati,1189,1511,1386.0,Quintal,43.54,B,1.14,10
2024-03-18,Maharashtra,Nashik,Wholesale Yard,Maize,White,831,1109,967.0,Quintal,53.23,C,2.0,10
2024-05-09,Punjab,Patiala,Main Mandi,Maize,Yellow,839,1140,947.5,Quintal,56.91,A,1.82,6
2024-06-07,Uttar Pradesh,Kanpur,Wholesale Yard,Wheat,Durum,1015,1220,1165.5,Quintal,83.08,B,2.84,6
2024-06-22,Punjab,Amritsar,Main Mandi,Onion,Pink,863,1118,965.5,Quintal,52.26,C,2.16,3
2024-05-30,Maharashtra,Nashik,Main Mandi,Tomato,Desi,941,1298,1130.5,Quintal,50.36,A,1.88,13
2024-04-29,Karnataka,Bangalore,Sub Mandi,Tomato,Hybrid,1080,1246,1164.0,Quintal,65.3,C,1.95,10
2024-04-06,Karnataka,Mysore,Agro Market,Maize,White,844,1165,1029.5,Quintal,23.12,C,1.9,15
2024-04-29,Karnataka,Bangalore,Agro Market,Tomato,Hybrid,1175,1460,1365.5,Quintal,12.23,C,1.68,12
2024-06-22,Maharashtra,Nagpur,Wholesale Yard,Wheat,Durum,986,1305,1169.5,Quintal,28.38,B,2.87,11
2024-05-31,Karnataka,Mysore,Main Mandi,Potato,Chipsona,1141,1541,1366.0,Quintal,62.09,B,2.56,14
2024-06-01,Uttar Pradesh,Lucknow,Main Mandi,Onion,White,933,1058,1013.5,Quintal,31.04,B,2.82,2
2024-01-14,Karnataka,Mysore,Sub Mandi,Rice,Basmati,961,1133,1021.0,Quintal,46.26,B,1.57,15
2024-04-10,Punjab,Patiala,Sub Mandi,Rice,Sona Masoori,883,1112,1001.5,Quintal,85.41,B,2.76,7
2024-04-25,Maharashtra,Nagpur,Main Mandi,Rice,Basmati,1111,1434,1268.5,Quintal,47.68,B,2.62,2
2024-02-26,Maharashtra,Nashik,Main Mandi,Wheat,Durum,1157,1422,1267.5,Quintal,34.65,C,2.41,15
2024-05-21,Maharashtra,Nashik,Main Mandi,Maize,White,1088,1309,1195.5,Quintal,55.6,C,1.53,10
2024-03-19,Karnataka,Hubli,Agro Market,Wheat,Durum,889,1020,996.5,Quintal,61.06,B,1.74,6
2024-03-22,Uttar Pradesh,Kanpur,Agro Market,Tomato,Desi,957,1329,1148.0,Quintal,33.76,B,2.07,6
2024-03-23,Punjab,Ludhiana,Main Mandi,Onion,Red,968,1229,1110.5,Quintal,20.96,B,2.28,7
2024-03-09,Karnataka,Mysore,Agro Market,Onion,Red,934,1099,1065.5,Quintal,21.73,A,2.91,15
2024-05-07,Karnataka,Hubli,Main Mandi,Maize,White,888,1280,1099.0,Quintal,57.63,A,1.15,4
2024-06-13,Uttar Pradesh,Kanpur,Sub Mandi,Wheat,Durum,1189,1490,1322.5,Quintal,11.72,B,2.19,14
2024-04-14,Punjab,Patiala,Wholesale Yard,Tomato,Desi,1047,1207,1137.0,Quintal,71.53,A,1.05,2
2024-03-07,Gujarat,Ahmedabad,Sub Mandi,Onion,Red,1153,1428,1242.5,Quintal,15.05,A,1.03,11
2024-03-10,Gujarat,Vadodara,Main Mandi,Potato,Kufri Jyoti,884,1079,970.5,Quintal,73.65,A,1.9,11
2024-06-22,Maharashtra,Nashik,Wholesale Yard,Potato,Chipsona,815,1102,921.5,Quintal,82.02,A,2.43,9
2024-01-18,Maharashtra,Nashik,Sub Mandi,Wheat,Durum,1157,1540,1395.5,Quintal,89.61,A,2.57,9
2024-02-27,Maharashtra,Nashik,Wholesale Yard,Wheat,Lokwan,1107,1445,1285.0,Quintal,25.97,A,1.21,8
2024-02-14,Uttar Pradesh,Kanpur,Main Mandi,Onion,White,1121,1389,1224.0,Quintal,56.06,C,1.83,14
2024-05-24,Uttar Pradesh,Lucknow,Sub Mandi,Potato,Kufri Jyoti,917,1158,1075.5,Quintal,19.92,A,2.92,9
2024-02-03,Gujarat,Ahmedabad,Wholesale Yard,Potato,Chipsona,1092,1463,1274.5,Quintal,51.03,C,2.19,11
2024-02-28,Karnataka,Bangalore,Sub Mandi,Rice,Basmati,863,1142,1026.5,Quintal,84.02,C,1.79,2
2024-04-01,Karnataka,Bangalore,Agro Market,Wheat,Durum,1117,1415,1309.0,Quintal,77.82,A,2.11,15
2024-01-26,Punjab,Ludhiana,Sub Mandi,Onion,Red,1077,1447,1311.0,Quintal,25.29,B,2.1,12
2024-06-24,Maharashtra,Nashik,Agro Market,Rice,Sona Masoori,891,1006,974.5,Quintal,83.72,B,2.13,11
2024-01-03,Uttar Pradesh,Lucknow,Sub Mandi,Maize,White,910,1259,1103.5,Quintal,62.68,C,2.24,9
2024-04-04,Maharashtra,Pune,Agro Market,Maize,Yellow,829,961,933.0,Quintal,18.3,C,1.66,13
2024-03-17,Maharashtra,Pune,Sub Mandi,Onion,Pink,1003,1309,1151.0,Quintal,70.86,A,1.95,15
2024-03-04,Maharashtra,Nashik,Wholesale Yard,Maize,Yellow,876,1227,1062.5,Quintal,6.57,C,1.74,3
2024-04-23,Karnataka,Bangalore,Wholesale Yard,Potato,Chipsona,886,1216,1072.0,Quintal,54.98,A,2.59,13
2024-01-12,Karnataka,Hubli,Sub Mandi,Wheat,Durum,1066,1174,1163.0,Quintal,18.06,C,1.17,7
2024-05-31,Maharashtra,Nagpur,Wholesale Yard,Potato,Chipsona,878,1158,1024.0,Quintal,7.08,C,2.12,4
2024-03-28,Maharashtra,Nashik,Agro Market,Onion,Red,924,1172,1010.0,Quintal,92.81,B,1.15,10
2024-04-21,Punjab,Patiala,Main Mandi,Tomato,Hybrid,1158,1357,1304.5,Quintal,82.51,C,1.98,4
2024-03-30,Karnataka,Hubli,Main Mandi,Rice,Basmati,830,1173,952.5,Quintal,78.71,B,2.0,10
2024-05-29,Karnataka,Bangalore,Agro Market,Maize,Yellow,1063,1180,1085.5,Quintal,63.77,A,2.75,2
2024-05-09,Uttar Pradesh,Kanpur,Sub Mandi,Tomato,Desi,1082,1471,1297.5,Quintal,76.01,C,2.94,7
2024-02-16,Punjab,Amritsar,Main Mandi,Tomato,Desi,1177,1423,1278.0,Quintal,17.92,B,2.58,3
2024-02-03,Punjab,Ludhiana,Agro Market,Tomato,Desi,910,1212,1036.0,Quintal,24.38,B,2.66,10
2024-02-11,Punjab,Amritsar,Main Mandi,Wheat,Sharbati,908,1244,1121.0,Quintal,66.56,B,2.03,12
2024-05-14,Punjab,Patiala,Sub Mandi,Sugarcane,CO 0238,1041,1437,1274.0,Quintal,75.32,A,2.95,7
2024-04-28,Gujarat,Ahmedabad,Sub Mandi,Wheat,Lokwan,1004,1328,1171.0,Quintal,20.36,B,2.89,7
2024-05-22,Uttar Pradesh,Kanpur,Agro Market,Potato,Kufri Jyoti,885,1022,954.5,Quintal,45.21,B,2.56,8
2024-05-09,Punjab,Patiala,Agro Market,Sugarcane,CO 86032,1075,1199,1186.0,Quintal,28.27,C,1.23,10
2024-02-18,Punjab,Patiala,Sub Mandi,Sugarcane,CO 0238,1164,1391,1279.5,Quintal,64.98,B,1.89,7
2024-01-17,Uttar Pradesh,Kanpur,Agro Market,Maize,Yellow,813,955,890.0,Quintal,29.0,B,2.41,4
2024-06-22,Karnataka,Mysore,Sub Mandi,Wheat,Durum,1023,1126,1069.5,Quintal,88.2,B,1.53,9
2024-04-18,Uttar Pradesh,Varanasi,Main Mandi,Tomato,Desi,982,1368,1202.0,Quintal,74.74,A,2.96,10
2024-03-26,Maharashtra,Pune,Sub Mandi,Potato,Kufri Jyoti,911,1224,1030.5,Quintal,38.05,C,1.44,13
2024-02-14,Gujarat,Vadodara,Sub Mandi,Sugarcane,CO 86032,1150,1530,1389.0,Quintal,11.98,A,1.28,11
2024-01-21,Karnataka,Bangalore,Sub Mandi,Onion,Pink,1138,1252,1229.0,Quintal,46.99,C,1.61,10
2024-01-22,Uttar Pradesh,Lucknow,Wholesale Yard,Sugarcane,CO 86032,931,1149,1065.0,Quintal,67.37,C,2.78,9
2024-06-18,Gujarat,Ahmedabad,Agro Market,Rice,Kolam,932,1331,1117.5,Quintal,52.84,B,2.42,6
2024-05-09,Punjab,Amritsar,Main Mandi,Maize,Yellow,938,1085,1003.5,Quintal,78.82,C,2.65,4
2024-06-11,Uttar Pradesh,Varanasi,Wholesale Yard,Tomato,Hybrid,849,1181,1055.0,Quintal,64.88,C,1.8,9
2024-05-31,Karnataka,Hubli,Wholesale Yard,Tomato,Hybrid,1108,1318,1228.0,Quintal,91.29,A,1.55,8
2024-03-09,Karnataka,Bangalore,Wholesale Yard,Potato,Chipsona,947,1279,1162.0,Quintal,67.77,C,1.69,7
2024-01-25,Maharashtra,Nashik,Sub Mandi,Rice,Sona Masoori,1070,1383,1222.5,Quintal,34.3,C,2.26,5
2024-03-23,Gujarat,Ahmedabad,Sub Mandi,Rice,Kolam,1094,1463,1262.5,Quintal,92.83,C,1.39,2
2024-03-30,Punjab,Ludhiana,Wholesale Yard,Rice,Kolam,1161,1274,1167.5,Quintal,60.43,A,1.33,13
2024-05-16,Punjab,Patiala,Wholesale Yard,Rice,Sona Masoori,1087,1251,1138.0,Quintal,6.27,C,1.57,7
2024-04-08,Karnataka,Bangalore,Main Mandi,Rice,Kolam,804,1024,880.0,Quintal,91.8,C,1.17,8
2024-03-06,Maharashtra,Pune,Sub Mandi,Onion,Red,1112,1323,1256.5,Quintal,69.05,A,2.68,9
2024-05-03,Uttar Pradesh,Lucknow,Wholesale Yard,Sugarcane,CO 86032,966,1107,1070.5,Quintal,65.04,C,2.62,5
2024-03-04,Gujarat,Ahmedabad,Main Mandi,Rice,Sona Masoori,839,1011,966.0,Quintal,51.44,A,2.58,5
2024-04-21,Punjab,Ludhiana,Wholesale Yard,Wheat,Lokwan,813,1132,923.5,Quintal,58.92,C,1.23,15
2024-03-27,Uttar Pradesh,Kanpur,Main Mandi,Tomato,Hybrid,1166,1482,1366.0,Quintal,7.69,B,2.4,7
2024-02-03,Gujarat,Vadodara,Wholesale Yard,Maize,White,993,1306,1180.5,Quintal,9.12,C,1.72,13
2024-03-27,Punjab,Amritsar,Agro Market,Rice,Kolam,1150,1352,1260.0,Quintal,6.87,A,1.52,15
2024-06-17,Maharashtra,Pune,Main Mandi,Potato,Kufri Jyoti,1104,1411,1217.5,Quintal,52.25,B,1.29,6
2024-06-07,Gujarat,Ahmedabad,Wholesale Yard,Maize,White,1166,1321,1261.5,Quintal,47.38,A,2.06,9
2024-03-21,Uttar Pradesh,Kanpur,Wholesale Yard,Wheat,Durum,1037,1143,1053.0,Quintal,44.48,B,2.83,8
2024-01-16,Maharashtra,Nagpur,Sub Mandi,Tomato,Hybrid,871,999,886.0,Quintal,54.89,B,1.52,15
2024-01-23,Gujarat,Vadodara,Main Mandi,Onion,Red,1161,1264,1231.5,Quintal,5.57,C,1.4,12
2024-06-23,Uttar Pradesh,Kanpur,Wholesale Yard,Rice,Sona Masoori,1179,1289,1229.0,Quintal,5.34,B,2.8,10
2024-04-03,Maharashtra,Nashik,Main Mandi,Onion,Red,829,1140,969.5,Quintal,5.42,B,2.06,5
2024-01-08,Karnataka,Bangalore,Wholesale Yard,Onion,Pink,1064,1274,1195.0,Quintal,56.49,A,2.25,3
2024-03-17,Maharashtra,Pune,Main Mandi,Wheat,Lokwan,907,1220,1083.5,Quintal,30.37,C,2.25,15
2024-04-03,Uttar Pradesh,Varanasi,Wholesale Yard,Maize,White,913,1227,1072.0,Quintal,76.03,C,2.2,12
2024-03-26,Punjab,Ludhiana,Agro Market,Sugarcane,CO 86032,1188,1484,1329.0,Quintal,74.7,A,1.9,2
2024-05-10,Punjab,Amritsar,Agro Market,Sugarcane,CO 86032,846,1068,983.0,Quintal,74.24,B,1.28,4
2024-05-20,Gujarat,Ahmedabad,Agro Market,Rice,Basmati,1000,1373,1191.5,Quintal,55.64,C,2.62,9
2024-06-11,Maharashtra,Pune,Main Mandi,Maize,Yellow,937,1112,993.5,Quintal,18.65,A,1.83,14
2024-03-05,Gujarat,Ahmedabad,Main Mandi,Tomato,Desi,1071,1362,1219.5,Quintal,82.66,B,2.62,12
2024-03-23,Uttar Pradesh,Kanpur,Main Mandi,Onion,Pink,877,1138,988.5,Quintal,67.28,B,2.55,15
2024-04-26,Maharashtra,Nagpur,Agro Market,Rice,Basmati,816,1052,914.0,Quintal,96.89,C,1.48,10
2024-03-19,Gujarat,Surat,Wholesale Yard,Onion,Pink,866,1231,1011.5,Quintal,37.49,B,2.32,9
2024-02-06,Maharashtra,Nashik,Agro Market,Rice,Sona Masoori,940,1107,989.5,Quintal,65.98,A,2.67,12
2024-01-17,Gujarat,Vadodara,Sub Mandi,Rice,Kolam,1039,1187,1157.0,Quintal,51.06,A,2.51,3
2024-05-11,Gujarat,Vadodara,Main Mandi,Rice,Kolam,949,1092,1014.5,Quintal,78.22,C,1.02,4
2024-03-12,Punjab,Amritsar,Sub Mandi,Wheat,Lokwan,1061,1294,1175.5,Quintal,91.73,C,1.87,4
2024-02-09,Gujarat,Surat,Wholesale Yard,Tomato,Desi,1044,1406,1178.0,Quintal,74.92,C,1.83,13
2024-04-25,Uttar Pradesh,Kanpur,Sub Mandi,Potato,Chipsona,822,939,884.5,Quintal,87.98,C,2.08,5
2024-03-29,Uttar Pradesh,Varanasi,Sub Mandi,Maize,White,1025,1361,1238.0,Quintal,9.92,A,1.76,5
2024-04-08,Uttar Pradesh,Kanpur,Main Mandi,Onion,Red,1054,1258,1188.0,Quintal,74.09,C,1.48,5
2024-05-21,Karnataka,Mysore,Agro Market,Sugarcane,CO 86032,1056,1203,1118.5,Quintal,6.85,A,1.73,11
2024-02-14,Maharashtra,Pune,Main Mandi,Sugarcane,CO 0238,1147,1316,1181.5,Quintal,93.46,A,1.65,7
2024-04-02,Maharashtra,Nagpur,Agro Market,Rice,Kolam,859,1203,1035.0,Quintal,76.75,A,2.02,7
2024-05-02,Punjab,Ludhiana,Agro Market,Onion,Red,868,1213,1072.5,Quintal,48.24,B,2.53,6
2024-03-12,Maharashtra,Nagpur,Main Mandi,Wheat,Lokwan,1094,1483,1272.5,Quintal,15.29,B,1.04,6
2024-04-07,Gujarat,Ahmedabad,Sub Mandi,Rice,Sona Masoori,1058,1339,1152.5,Quintal,39.07,A,2.84,6
2024-03-26,Karnataka,Bangalore,Wholesale Yard,Wheat,Lokwan,822,1068,959.0,Quintal,34.14,A,1.97,14
2024-04-14,Maharashtra,Nagpur,Sub Mandi,Maize,Yellow,1084,1287,1200.5,Quintal,91.1,A,1.21,11
2024-06-14,Uttar Pradesh,Varanasi,Sub Mandi,Maize,White,989,1277,1087.0,Quintal,50.24,C,1.14,2
2024-03-06,Karnataka,Bangalore,Agro Market,Potato,Chipsona,926,1173,1011.5,Quintal,37.04,C,1.07,15
2024-06-22,Karnataka,Hubli,Wholesale Yard,Tomato,Desi,813,950,875.5,Quintal,93.11,A,1.69,4
2024-06-07,Maharashtra,Pune,Agro Market,Potato,Chipsona,941,1268,1129.5,Quintal,35.49,B,2.41,10
2024-04-28,Punjab,Patiala,Wholesale Yard,Onion,Red,1119,1241,1200.0,Quintal,38.11,B,2.57,9
2024-04-29,Gujarat,Surat,Wholesale Yard,Potato,Chipsona,1115,1509,1354.0,Quintal,64.64,A,2.74,10
2024-01-26,Gujarat,Surat,Main Mandi,Maize,White,983,1352,1195.5,Quintal,96.45,B,2.55,7
2024-01-04,Punjab,Patiala,Main Mandi,Potato,Chipsona,949,1208,1078.5,Quintal,74.98,C,2.78,14
2024-02-11,Uttar Pradesh,Varanasi,Wholesale Yard,Tomato,Hybrid,932,1272,1071.0,Quintal,64.42,A,1.48,13
2024-05-26,Karnataka,Hubli,Sub Mandi,Tomato,Desi,849,1142,977.5,Quintal,89.8,B,1.48,13
2024-05-14,Gujarat,Surat,Main Mandi,Rice,Basmati,1157,1490,1276.5,Quintal,59.87,A,1.47,7
2024-05-07,Gujarat,Vadodara,Agro Market,Potato,Chipsona,863,1229,1067.0,Quintal,80.65,B,2.06,2
2024-01-23,Maharashtra,Nashik,Sub Mandi,Rice,Basmati,857,1064,981.5,Quintal,25.12,A,2.81,12
2024-06-14,Karnataka,Hubli,Wholesale Yard,Sugarcane,CO 86032,964,1201,1059.5,Quintal,61.71,A,1.31,14
2024-02-16,Uttar Pradesh,Varanasi,Main Mandi,Rice,Sona Masoori,1044,1252,1128.0,Quintal,76.1,A,2.71,13
2024-06-29,Uttar Pradesh,Varanasi,Sub Mandi,Sugarcane,CO 0238,1130,1514,1372.0,Quintal,38.13,B,1.66,8
2024-06-04,Punjab,Ludhiana,Wholesale Yard,Potato,Chipsona,1141,1255,1222.0,Quintal,90.76,B,2.06,4
2024-05-01,Karnataka,Bangalore,Wholesale Yard,Sugarcane,CO 0238,953,1058,1039.5,Quintal,67.2,C,2.04,9
2024-04-13,Maharashtra,Pune,Wholesale Yard,Rice,Basmati,1110,1216,1174.0,Quintal,90.5,C,2.81,14
2024-02-08,Gujarat,Surat,Agro Market,Tomato,Desi,1010,1177,1079.5,Quintal,82.22,A,2.24,2
2024-01-04,Uttar Pradesh,Varanasi,Wholesale Yard,Sugarcane,CO 0238,1001,1248,1173.5,Quintal,39.04,A,1.01,3
2024-02-08,Gujarat,Surat,Sub Mandi,Rice,Basmati,988,1290,1164.0,Quintal,81.59,C,1.39,5
2024-05-19,Karnataka,Hubli,Wholesale Yard,Onion,Pink,1010,1210,1134.0,Quintal,74.5,B,1.32,9
2024-04-26,Punjab,Patiala,Wholesale Yard,Onion,White,916,1089,1026.5,Quintal,87.02,C,1.26,9
2024-06-17,Maharashtra,Nagpur,Sub Mandi,Wheat,Sharbati,1139,1314,1261.5,Quintal,53.26,C,2.62,8
2024-05-03,Maharashtra,Pune,Agro Market,Potato,Kufri Jyoti,1184,1290,1255.0,Quintal,55.78,C,2.33,6
2024-02-22,Punjab,Amritsar,Sub Mandi,Tomato,Hybrid,952,1075,1032.5,Quintal,72.67,A,2.89,6
2024-01-24,Gujarat,Surat,Sub Mandi,Onion,Red,1104,1430,1228.0,Quintal,93.25,B,1.83,8
2024-03-23,Uttar Pradesh,Kanpur,Main Mandi,Maize,White,912,1156,1080.0,Quintal,58.7,A,1.03,14
2024-03-28,Punjab,Patiala,Main Mandi,Tomato,Hybrid,1050,1221,1102.5,Quintal,56.88,C,2.06,10
2024-01-19,Gujarat,Ahmedabad,Wholesale Yard,Sugarcane,CO 0238,1144,1507,1341.5,Quintal,45.82,A,1.43,11
2024-05-08,Karnataka,Bangalore,Wholesale Yard,Potato,Kufri Jyoti,1070,1266,1182.0,Quintal,42.23,A,1.62,15
2024-01-10,Punjab,Ludhiana,Sub Mandi,Maize,Yellow,1039,1406,1234.5,Quintal,83.56,A,2.22,10
2024-02-22,Maharashtra,Nashik,Agro Market,Rice,Basmati,989,1304,1127.5,Quintal,44.41,A,2.13,15
2024-01-31,Karnataka,Hubli,Main Mandi,Potato,Chipsona,1104,1346,1224.0,Quintal,23.81,A,1.61,6
2024-03-29,Punjab,Amritsar,Sub Mandi,Tomato,Desi,917,1231,1086.0,Quintal,17.73,A,1.8,14
2024-05-22,Karnataka,Hubli,Agro Market,Wheat,Lokwan,827,957,921.0,Quintal,55.95,C,1.54,12
2024-06-18,Karnataka,Mysore,Sub Mandi,Onion,Red,842,1122,953.0,Quintal,65.82,B,2.19,8
2024-03-25,Karnataka,Hubli,Agro Market,Potato,Chipsona,1177,1417,1316.0,Quintal,92.88,C,1.21,14
2024-03-18,Gujarat,Surat,Main Mandi,Potato,Chipsona,818,1157,1029.5,Quintal,30.13,A,1.05,15
2024-04-20,Gujarat,Vadodara,Agro Market,Sugarcane,CO 86032,1059,1192,1133.5,Quintal,76.25,A,2.55,2
2024-04-20,Uttar Pradesh,Varanasi,Wholesale Yard,Rice,Sona Masoori,1033,1215,1154.0,Quintal,97.96,C,2.45,7
2024-06-10,Gujarat,Vadodara,Sub Mandi,Tomato,Desi,803,1128,925.5,Quintal,40.08,A,1.85,12
2024-02-05,Gujarat,Ahmedabad,Main Mandi,Rice,Kolam,1049,1219,1145.0,Quintal,85.39,A,1.78,11
2024-06-20,Punjab,Amritsar,Wholesale Yard,Maize,White,921,1025,969.0,Quintal,95.43,B,2.04,6
2024-05-23,Punjab,Amritsar,Main Mandi,Onion,White,1009,1293,1175.0,Quintal,69.4,C,1.69,9
2024-02-27,Maharashtra,Pune,Main Mandi,Onion,Red,841,1108,1022.5,Quintal,29.43,B,1.04,7
2024-05-02,Uttar Pradesh,Kanpur,Agro Market,Potato,Chipsona,1023,1276,1196.5,Quintal,83.01,A,2.72,5
2024-05-15,Punjab,Amritsar,Agro Market,Rice,Sona Masoori,975,1228,1093.5,Quintal,82.63,C,1.68,5
2024-06-29,Karnataka,Bangalore,Sub Mandi,Rice,Basmati,1081,1346,1195.5,Quintal,29.02,B,1.42,5
2024-05-08,Maharashtra,Nagpur,Sub Mandi,Rice,Sona Masoori,1097,1231,1177.0,Quintal,20.83,C,2.1,12
2024-02-13,Karnataka,Mysore,Wholesale Yard,Wheat,Durum,1041,1182,1082.5,Quintal,66.9,A,1.16,2
2024-03-14,Karnataka,Mysore,Agro Market,Maize,Yellow,843,1014,922.5,Quintal,28.69,C,1.24,8
2024-06-04,Punjab,Patiala,Wholesale Yard,Potato,Kufri Jyoti,848,1070,987.0,Quintal,11.14,B,1.13,12
2024-01-12,Uttar Pradesh,Lucknow,Agro Market,Rice,Basmati,951,1329,1151.0,Quintal,76.89,B,1.24,13
2024-03-22,Uttar Pradesh,Lucknow,Main Mandi,Onion,White,969,1189,1069.0,Quintal,89.5,B,2.04,4
2024-05-22,Gujarat,Surat,Wholesale Yard,Potato,Chipsona,839,1119,1027.0,Quintal,5.37,A,1.21,4
2024-02-22,Karnataka,Hubli,Wholesale Yard,Potato,Kufri Jyoti,833,1177,966.0,Quintal,47.34,B,1.63,2
2024-03-07,Punjab,Patiala,Wholesale Yard,Rice,Sona Masoori,946,1059,975.5,Quintal,79.3,C,2.59,9
2024-01-04,Gujarat,Surat,Sub Mandi,Rice,Basmati,959,1265,1101.0,Quintal,6.68,A,1.09,4
2024-02-09,Maharashtra,Pune,Sub Mandi,Wheat,Sharbati,918,1039,984.5,Quintal,16.06,B,2.53,3
2024-06-08,Punjab,Patiala,Wholesale Yard,Potato,Kufri Jyoti,1068,1327,1201.5,Quintal,26.97,A,2.87,10
2024-06-20,Karnataka,Bangalore,Sub Mandi,Maize,White,873,1267,1022.0,Quintal,96.66,C,2.04,14
2024-06-10,Uttar Pradesh,Kanpur,Agro Market,Onion,Pink,978,1098,1064.0,Quintal,59.62,B,1.38,8
2024-06-19,Maharashtra,Nagpur,Main Mandi,Sugarcane,CO 86032,1159,1342,1291.5,Quintal,76.43,A,2.78,9
2024-04-30,Karnataka,Hubli,Wholesale Yard,Sugarcane,CO 86032,972,1233,1135.5,Quintal,6.63,C,2.31,9
2024-06-12,Gujarat,Surat,Main Mandi,Onion,Pink,872,1160,967.0,Quintal,34.57,A,1.1,5
2024-05-02,Karnataka,Hubli,Wholesale Yard,Sugarcane,CO 0238,1138,1397,1286.5,Quintal,87.59,C,2.51,2
2024-04-27,Karnataka,Mysore,Sub Mandi,Onion,Red,1163,1406,1322.5,Quintal,35.06,B,2.96,8
